"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0004646",-13.9063742032183,-0.896490989304228,-12.8609495254997,1.43028154906366e-08,0.000129025698541033,7.00017660883249
"FBgn0023495",17.3639241483252,-0.186127759190829,11.760292769699,4.03740000140537e-08,0.000182106927063389,7.54487440220583
"FBgn0033457",14.8474632013439,4.76277309068575,10.436940159527,1.57651953246736e-07,0.000365915194203939,6.09436598692578
"FBgn0038313",13.9305459957333,-2.87777686717187,10.4103900162711,1.62250390956186e-07,0.000365915194203939,5.6616552976282
"FBgn0033989",1.55478371236812,2.13296174708523,9.75184048509938,3.37587235437268e-07,0.000609074890175918,6.93547095656086
"FBgn0029863",-0.884645847520972,12.4575030389011,-8.97536462972819,8.4324196493216e-07,0.0012678142942755,5.08908081111673
"FBgn0265137",0.765037188852864,13.5336573138477,8.66934653245348,1.2297762904091e-06,0.00158483027368293,4.67124623275456
"FBgn0032871",12.9311743630781,-1.27829018851463,8.02706606114906,2.80556962027976e-06,0.00316363044306796,3.68884485409022
"FBgn0027561",13.8780575438983,6.44872830136779,7.3044679242977,7.51223006802383e-06,0.00752975860484922,3.23547470703
"FBgn0034053",-13.7447440921792,0.418428415740633,-7.21150869909288,8.56669315281847e-06,0.00772801389315754,3.30610129333135
"FBgn0028853",-18.3848077915073,2.51141765094745,-7.08222882478926,1.03023634556482e-05,0.00844887461212747,3.2760268531536
"FBgn0038327",15.2084876933547,-0.700583209130759,6.80700863046355,1.53683770255457e-05,0.0102983009224192,2.9552863060725
"FBgn0263395",13.8115724842318,0.725420299900008,6.76903608869262,1.62528810006834e-05,0.0102983009224192,2.67031924406733
"FBgn0030499",12.5285536193848,-2.21529299400496,6.75652240323904,1.65560687599308e-05,0.0102983009224192,2.44377482397196
"FBgn0052649",13.5757109727874,2.91287637003606,6.7337274067745,1.71238791526758e-05,0.0102983009224192,2.59238005200421
"FBgn0038032",-0.969945924464545,12.3706664809758,-6.61878679322854,2.03191043506727e-05,0.0114561650217136,1.77009742403248
"FBgn0261112",11.8877543212778,5.36389141934901,6.45623853138513,2.59595089099958e-05,0.0134388200109303,2.0501867067441
"FBgn0036728",0.149194764014627,14.3442702620277,6.43489896846253,2.68150715216435e-05,0.0134388200109303,0.663880707488827
"FBgn0265186",0.712431575250864,13.8989343197604,6.31868063759122,3.20292666467432e-05,0.0152071586536984,0.859401408122276
"FBgn0030774",0.231129664497351,14.2101214899553,6.23017765519083,3.67156128889932e-05,0.0165605771935804,0.421998655199943
"FBgn0039427",0.452628120181201,11.9106809046103,6.14069687084346,4.21974277307948e-05,0.0181268093123571,1.14485140564475
"FBgn0028475",0.280117457613875,10.5984475659595,6.07358215174383,4.68738712293906e-05,0.0184445828022591,1.32143666384977
