"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0039003",-14.8683953224996,-1.82413557992711,-56.243961912238,2.06381459746336e-16,1.58971316622467e-12,26.9704277973141
"FBgn0036305",-14.5981825724989,1.66509660927238,-53.8778783959144,3.52447215657835e-16,1.58971316622467e-12,26.4762931526383
"FBgn0033989",14.9662187842608,1.71076123861674,44.0295621287981,4.34039112863501e-15,1.28960514503446e-11,24.2641159907335
"FBgn0266917",-15.071770346489,1.85641808608872,-43.0632563446225,5.71823587200734e-15,1.28960514503446e-11,24.4152106717726
"FBgn0011300",13.4087969452506,1.21828936279175,42.2447667620463,7.25727774534654e-15,1.30935805081542e-11,23.6389532581587
"FBgn0037482",-14.7591193372784,1.52167706812913,-41.5021367289823,9.04522053374191e-15,1.3599489072481e-11,23.9609202381409
"FBgn0004903",-15.2399719506472,1.93806703820772,-40.2682922828274,1.31560600818795e-14,1.69544025712336e-11,23.730266737808
"FBgn0037241",14.4471116044415,1.84572409399552,37.3265364173951,3.37113729342424e-14,3.80137869049751e-11,22.5680709122811
"FBgn0032197",-15.7280643245078,2.15856902574626,-35.1226050550392,7.16562563963371e-14,7.18234543279285e-11,22.2456109668366
"FBgn0023506",-13.9782600325723,1.59184507615136,-34.5490108388585,8.7860483859179e-14,7.71725213150545e-11,21.8449621331488
"FBgn0040080",-16.0853200621691,2.18610319709703,-34.1759380887298,1.00498119117922e-13,7.71725213150545e-11,21.945483328023
"FBgn0031114",-14.9010714097663,1.60419106905851,-34.1172931469272,1.02657161709417e-13,7.71725213150545e-11,21.8421749015935
"FBgn0038016",-15.318471924521,1.67022230981122,-33.6455223123345,1.21961191456286e-13,8.46316852405506e-11,21.7251417269966
"FBgn0037737",-15.8307948245373,2.28366463984677,-33.3056740499342,1.38282821699139e-13,8.9103523896281e-11,21.6366282217445
"FBgn0021875",-15.1796994491966,2.11809851030779,-32.9684810237953,1.56830308002246e-13,9.43177472325505e-11,21.4794807175816
"FBgn0028380",-16.3003122609983,2.37913179866399,-32.7621409933677,1.69492299673887e-13,9.55618772098835e-11,21.456607482829
"FBgn0033581",-13.7489932824045,1.542293797928,-32.0993159760775,2.18218587312187e-13,1.12108539669965e-10,21.000402899819
"FBgn0024194",14.2107519490599,1.57143681884557,32.0350089809645,2.23695124050479e-13,1.12108539669965e-10,20.9247464772958
"FBgn0011305",15.633576476588,2.30119668853668,29.9200503023685,5.19981258796347e-13,2.46881628189571e-10,20.2303000173773
"FBgn0030717",14.0288120784127,1.45970214382461,28.9731371317132,7.73143793161483e-13,3.48726507905487e-10,19.8026096901556
"FBgn0032467",14.6530540622515,1.71633707770922,28.8502340671938,8.14743238517471e-13,3.49990416888862e-10,19.7904374984348
"FBgn0051357",15.123720957645,2.14064560186758,28.4140174195842,9.83042195055242e-13,4.03091983708788e-10,19.6340693521888
"FBgn0032790",15.3947277640228,2.17558464362269,28.0531988307198,1.15067420249481e-12,4.51314433943724e-10,19.4933688731939
"FBgn0035137",14.1976786051731,1.76639474190608,27.4643942646498,1.49414976974544e-12,5.61613544703066e-10,19.210652814713
"FBgn0013764",-15.4727212074095,2.19147871306145,-26.7777776563619,2.04031722544184e-12,7.36228067628432e-10,19.0372780494452
"FBgn0035540",13.4825266882886,1.5117192039292,26.4982138856519,2.32141607449425e-12,8.05442092615869e-10,18.7679668011561
"FBgn0265137",-1.79222146130719,12.5581471851393,-25.8471602716448,3.15170062342107e-12,1.0530181971808e-09,16.424337748295
"FBgn0085437",13.9586100533384,1.42961533072516,24.9796703117449,4.79283128467036e-12,1.54414753639326e-09,18.1110009062635
"FBgn0030468",-15.5543965474611,2.10561684410331,-23.3515450066397,1.09477521127926e-11,3.4055059244656e-09,17.3715272102369
"FBgn0010421",13.9367271986778,1.45664978759247,22.9856344569421,1.32814745046766e-11,3.99373938355624e-09,17.1403277797148
"FBgn0000163",-15.697572693429,2.0678336102729,-22.1440627336744,2.09514487593906e-11,5.95153568332038e-09,16.7163984272511
"FBgn0028487",13.5405054343847,1.64384865985071,22.1302438599922,2.11117550012473e-11,5.95153568332038e-09,16.6849841726329
"FBgn0264895",-16.2226904235116,2.27833860243283,-21.8167525311999,2.51278148795453e-11,6.86903084934479e-09,16.5277618499879
"FBgn0263601",-16.4114898987068,2.52846802373491,-20.8005403912738,4.49396925385348e-11,1.19235578350036e-08,15.9348034039649
"FBgn0034110",15.5579174073026,2.28676163573996,20.6433152369859,4.92872306928586e-11,1.27034316594365e-08,15.8735511580102
"FBgn0030839",-16.6581891199881,2.56334564148736,-20.2009991270233,6.41400184877424e-11,1.58456066062126e-08,15.5699681757751
"FBgn0000615",-15.4792983218086,1.96658623606131,-20.1790931184962,6.49914027746223e-11,1.58456066062126e-08,15.5711007655293
"FBgn0024689",15.4277147483482,2.16828311834636,20.0849657862779,6.87908037035251e-11,1.63305747423553e-08,15.5422405139891
"FBgn0041180",-2.21371510941742,11.8043209752199,-20.0038504036896,7.22572871473436e-11,1.67136663424663e-08,13.481762307062
"FBgn0262937",-15.6483688612087,2.3067030865224,-19.9440504032356,7.49332642079509e-11,1.68993244104981e-08,15.4216666764968
"FBgn0027335",-1.15080178338433,12.1564506285826,-19.8727633318341,7.82636001826035e-11,1.72199009084699e-08,13.1463611431505
"FBgn0041096",-16.5609001154769,2.50544324368301,-19.7248369405515,8.5694451754034e-11,1.84059440303129e-08,15.273436237943
"FBgn0032587",-16.7107935427197,2.53292124191947,-19.685127355345,8.78162294212939e-11,1.842302803743e-08,15.2475844467355
"FBgn0033539",-13.5330640417929,1.24402649734431,-19.5795924385467,9.37352941283603e-11,1.92178656439077e-08,15.234295278496
"FBgn0039141",-16.2383109893629,2.33747916005834,-19.4495970710091,1.0162382815555e-10,2.02508852469541e-08,15.1007815928265
