"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0039003",21.1525720973588,-0.22009707799821,33.3810080118425,1.47610200881697e-13,1.33159162215379e-09,11.3696090385725
"FBgn0027841",-19.5954120385902,-0.981400832325562,-16.0542722451935,1.08567316870147e-09,4.896928827428e-06,8.99536951168917
"FBgn0032195",-17.9575740053391,-0.758033308433627,-15.4102420536536,1.76670034325534e-09,5.31246793216881e-06,8.41528455129884
"FBgn0003330",-20.5283728061391,0.955510736142742,-13.7848733381254,6.58586749337897e-09,1.48527776644429e-05,8.48047223724418
"FBgn0014092",18.949297188223,11.9184648258373,9.34352563775717,5.56041900245292e-07,0.00100321079642256,6.09182619036734
"FBgn0029863",-1.77698522637509,18.0640912074118,-8.9158438218649,9.2834490624812e-07,0.00139576656654405,4.63887481008396
"FBgn0265137",0.906298418245676,19.1558422481547,8.41118366649956,1.74140524768128e-06,0.00224417381990469,3.45250886070409
"FBgn0033260",18.5819101403036,8.75113470515313,8.29645698616989,2.01682760944972e-06,0.00227422523310574,4.89951939394055
"FBgn0053301",2.10467896748225,19.1352826128227,8.19501327533231,2.29923816436941e-06,0.00230460305341961,3.20439595570131
"FBgn0034335",1.77849458206674,19.6405943949464,8.09237003975937,2.62835905338771e-06,0.00237104270206105,2.80536956676734
"FBgn0004462",19.4349406623689,9.1401727508478,7.55167117990519,5.42654611556854e-06,0.00445026113714034,4.14829215543178
"FBgn0033903",-21.5703194562179,10.6288997600296,-7.48614611460659,5.93894097142125e-06,0.00446459887526592,4.24024041967861
"FBgn0033081",19.8597846797301,12.5577905809953,7.40419559680044,6.65333910425591e-06,0.00461690554303789,4.07503701530519
"FBgn0027561",18.8267619218498,10.2430649577525,7.24606547557932,8.30331129074413e-06,0.00514629080965689,4.00994509812661
"FBgn0263395",35.9616890696749,2.97284755889778,7.18150827704985,9.09750437071782e-06,0.00514629080965689,3.43583521651431
"FBgn0052850",-22.3736445256919,11.6454343759772,-7.17917623333512,9.12766355775527e-06,0.00514629080965689,3.82915033037444
"FBgn0014133",1.02304744419783,18.3439765792779,6.89408403449218,1.37517154175771e-05,0.00729730734011545,1.56892233231443
