"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0039003",21.0660342197587,-0.22009707799821,44.6832773929001,4.02669091132376e-15,3.63247787110517e-11,15.5565938099028
"FBgn0027841",-19.6819499161903,-0.981400832325562,-21.7659089656753,2.77766506388375e-11,1.25286582706477e-07,12.9580070876705
"FBgn0032195",-18.0441118829393,-0.758033308433627,-20.0014984722709,7.74208363680343e-11,1.95725540145815e-07,11.8398226560978
"FBgn0003330",-20.6149106837392,0.955510736142742,-19.81354086063,8.67866268244383e-11,1.95725540145815e-07,13.0308959020128
"FBgn0014092",18.7065641455094,11.9184648258373,9.25996903280292,6.13731184550402e-07,0.00110729380316584,6.14276686035971
"FBgn0033260",18.6816788554514,8.75113470515313,8.53047975077599,1.49711600666443e-06,0.00225091391601998,5.294889653677
"FBgn0004462",19.2221265756814,9.1401727508478,7.52957195733642,5.59388936473872e-06,0.00720892513704399,4.21018330074239
"FBgn0033081",19.7071563690129,12.5577905809953,7.35928794161033,7.08312919203074e-06,0.0073506360064689,4.07493925464146
"FBgn0038974",-17.6581603393768,1.17144768992606,-7.32042540043342,7.47892485660797e-06,0.0073506360064689,4.07002594961348
"FBgn0033903",-20.6575761638973,10.6288997600296,-7.2594251447282,8.14836049935583e-06,0.0073506360064689,3.99583287453251
"FBgn0052850",-20.0855779607599,11.6454343759772,-6.86990256082344,1.42450821110046e-05,0.0116822623384884,3.47972666935448
"FBgn0036405",-16.8017055200389,-2.18217565535889,-6.58615786904672,2.16667498267682e-05,0.0162060928794651,2.95653903792438
"FBgn0053158",1.00505172737283,6.44323259797983,6.5361637912349,2.3354307441863e-05,0.0162060928794651,0.746862907904328
"FBgn0085192",18.9653442699416,12.3853832956378,6.41671015142569,2.79762508740232e-05,0.0177004720724474,2.81203993480654
"FBgn0260945",16.5269981752792,12.2113707886256,6.38337960813754,2.94321118597396e-05,0.0177004720724474,2.7561225118908
"FBgn0260450",-17.2391715523788,1.07830877245907,-6.30938968981026,3.29583123279777e-05,0.0179645891168117,2.68787191432049
"FBgn0029820",18.73465408166,12.5526724022115,6.29192620784812,3.385411982993e-05,0.0179645891168117,2.6416142442603
"FBgn0033210",-18.1240166636372,-1.68412846971225,-6.22205505582174,3.77043259938207e-05,0.0188961513772365,2.51287476860153
"FBgn0033457",-16.4661805320834,8.47299189914494,-6.15891198094388,4.15831553029965e-05,0.0191661055344124,2.46246075834022
"FBgn0053301",1.10712087892822,19.1352826128227,6.14501476076296,4.24921971719597e-05,0.0191661055344124,-0.316723973249603
"FBgn0039736",-19.6904158551103,-1.46699907757804,-6.01982031234333,5.16939350471281e-05,0.0222062375266735,2.25475412484654
"FBgn0031403",16.384155036912,2.11392345924509,5.93375508691367,5.92258934492592e-05,0.0242853084002622,2.11307923040694
"FBgn0031048",-19.9446023779822,12.4456384202141,-5.82831421397858,7.0063922796481e-05,0.0262545779515307,1.97097843823071
"FBgn0265191",17.24931573961,11.9495025512228,5.80999865625548,7.21507328628539e-05,0.0262545779515307,1.92904233895452
"FBgn0034335",0.934660760172658,19.6405943949464,5.80475979287177,7.27596107735581e-05,0.0262545779515307,-1.09845800794114
"FBgn0052296",17.2707965479291,2.96597483017498,5.76207636021162,7.79269589746909e-05,0.0270376575734879,1.8658100607594
"FBgn0033904",-22.293374624924,1.38804272948818,-5.63564434244618,9.56315195511622e-05,0.0314698669137496,1.66110234197307
"FBgn0030790",15.7138093453834,3.25081482575873,5.62264472109187,9.76783365020495e-05,0.0314698669137496,1.65167233878328
"FBgn0027615",-15.9867341384971,9.71509085865657,-5.56128259320278,0.000107981861036721,0.0315715933219819,1.52927366663689
"FBgn0050493",-16.0750963901577,9.86571470933198,-5.53563842821857,0.000112621171229384,0.0315715933219819,1.5236493517801
"FBgn0019890",0.729082725624433,17.4512590690931,5.53443234587177,0.000112844462991165,0.0315715933219819,-0.861414867993846
"FBgn0037073",21.0725176553554,10.8963060244707,5.5310257885948,0.000113477665476782,0.0315715933219819,1.51656233664404
"FBgn0010278",1.17327827014387,14.825722218637,5.52031500408062,0.000115493025121982,0.0315715933219819,-0.710082960530034
"FBgn0262109",0.548245275534423,19.8683670997505,5.40485926260596,0.00013976911955287,0.0331335222923515,-1.68306972539698
"FBgn0031752",15.1575313121189,12.6750331893349,5.39330455571548,0.000142478036734775,0.0331335222923515,1.29730213167056
"FBgn0032305",16.9133001410167,13.93780679641,5.38964076596156,0.000143348459280112,0.0331335222923515,1.29675359204424
"FBgn0033636",15.713425466541,2.56261446492479,5.36719510355268,0.000148804361661668,0.0331335222923515,1.26122221309231
"FBgn0043578",-17.2084593542145,-0.30129175060234,-5.36617660257973,0.000149057045494654,0.0331335222923515,1.25477796668509
"FBgn0022984",20.5575820360558,10.0932526647631,5.35739566237988,0.000151254324347369,0.0331335222923515,1.24635897232335
"FBgn0033482",16.3396354063289,13.8740242378893,5.35002085563857,0.000153126021413169,0.0331335222923515,1.23477770768425
"FBgn0030366",15.9879049375387,13.1694101523532,5.34990697727539,0.000153155113258143,0.0331335222923515,1.23438976669625
"FBgn0027836",1.50092308899745,15.9405564091655,5.34558643092853,0.000154263156665421,0.0331335222923515,-1.30430613204476
"FBgn0020307",15.5817254995525,13.8377385215581,5.29227903565561,0.000168648421454623,0.0337064983866814,1.14397275723865
"FBgn0051151",15.5701552798627,2.01039338490707,5.2885058688926,0.000169718603174953,0.0337064983866814,1.13798016873527
"FBgn0033450",-14.614813665058,-3.34988241203759,-5.27503666435731,0.000173597362908957,0.0337064983866814,1.07482199984778
"FBgn0041180",0.473179112667896,18.3828857082154,5.26829106542296,0.000175574762286537,0.0337064983866814,-1.74891563125344
"FBgn0263748",-0.73275483002644,19.5086721927803,-5.26816120303812,0.000175613061098994,0.0337064983866814,-1.78542100086581
"FBgn0053193",-15.2558181311823,-3.16701644994445,-5.22736801050697,0.000188088587949406,0.0353488989977414,1.01014574062884
"FBgn0022349",0.68324298074155,17.7382574067341,5.21118725270696,0.000193291478454076,0.0355853556558004,-0.927289503157221
"FBgn0030817",-19.9568208927246,1.30474891999652,-5.14813508346075,0.000215050313914276,0.0385744521996596,0.883382262741962
"FBgn0029863",-0.879427006832763,18.0640912074118,-5.1091946673475,0.000229757831829749,0.0385744521996596,-1.41416725266223
"FBgn0035152",14.8153865044394,3.83345158814007,5.09022141386824,0.000237302098327403,0.0385744521996596,0.824723286814216
"FBgn0266375",-17.5651159714871,9.16208413558498,-5.08917982139777,0.000237723702829252,0.0385744521996596,0.821552205524833
"FBgn0029866",16.8901916539467,-1.73445947842763,5.07806191967628,0.000242273067174192,0.0385744521996596,0.795758037163379
"FBgn0259152",0.796220756242249,17.1299991602412,5.07148059986469,0.000245008965767126,0.0385744521996596,-1.39600023045558
