"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0036305",-21.4168753944498,4.81955226867172,-58.387247396187,1.46317506294472e-16,1.31993022428243e-12,27.6358119894885
"FBgn0037342",-22.1699475026186,5.25330849036794,-49.740031749725,1.06749947593775e-15,3.14629096043364e-12,26.1658052437281
"FBgn0266917",-21.5667696820826,5.05036449400565,-49.6063546575831,1.10369278707446e-15,3.14629096043364e-12,26.0457728348713
"FBgn0010877",-22.9805700412475,5.78997500305115,-48.67697765625,1.39509631323961e-15,3.14629096043364e-12,25.9782505376212
"FBgn0033581",-21.7227347211605,4.6212701989196,-47.4436792753487,1.91711248480188e-15,3.45885434507955e-12,25.5996649136375
"FBgn0004903",-21.8517460726769,5.14324789684373,-42.6020783295453,7.26505410267864e-15,1.09230088433773e-11,24.4430923248464
"FBgn0023506",-20.4857566484802,4.68986938392285,-40.3063913191813,1.44109030920864e-14,1.8571536684816e-11,23.6129814337331
"FBgn0037482",-20.890626475517,4.62939729558237,-39.7290880209548,1.72235160878225e-14,1.94216673285309e-11,23.5235239170321
"FBgn0021875",-22.1449884111914,5.34743237610327,-38.2009689062036,2.7961300791913e-14,2.80265438270941e-11,23.2240431179319
"FBgn0032197",-22.5133954627633,5.39537666852384,-37.4001228584815,3.63224094694443e-14,3.27664455823857e-11,22.990299587108
"FBgn0037737",-22.6535043539438,5.53161421748972,-35.4404494116323,7.05684194165492e-14,5.78725192324264e-11,22.3597443431273
"FBgn0037241",21.2052908841431,5.03728690813141,34.7750518311922,8.91500037044402e-14,6.70185152848129e-11,21.5503901478881
"FBgn0011300",18.9177701233414,4.19653637272214,34.2291267440002,1.08352604040417e-13,7.33546046387964e-11,21.2634678359985
"FBgn0040080",-22.1807540539463,5.42818380899571,-34.0921686071877,1.13841532528894e-13,7.33546046387964e-11,21.8912439046315
"FBgn0033989",19.7418407529563,4.85942636180852,33.5140942008671,1.40548468313559e-13,8.45258488437742e-11,21.1022349510839
"FBgn0028380",-22.5427310251083,5.63757714810078,-32.87206595853,1.78364162653527e-13,1.00563944456092e-10,21.4623477204389
"FBgn0031114",-20.7107838266898,4.70791166157449,-31.8240169624668,2.6580177399048e-13,1.41046929598125e-10,20.9933982804499
"FBgn0265137",-2.4785639301383,19.1558422481547,-30.2036668065314,5.05481463815293e-13,2.53330460282098e-10,18.1556519604882
"FBgn0013764",-22.5858422756047,5.43040998593563,-29.1425508564159,7.84401342720234e-13,3.72425500667328e-10,20.0047745030224
"FBgn0003330",-21.6465428277495,0.955510736142742,-28.4239010748241,1.06576689954883e-12,4.807141600415e-10,19.6958494107411
"FBgn0027841",-20.0207406155502,-0.981400832325562,-27.7524098516938,1.42902594696677e-12,6.13868717504153e-10,19.3429301723292
"FBgn0024194",20.2148305218595,4.70106274641809,25.6254900377515,3.79477019638568e-12,1.55602827007251e-09,18.2536592644466
"FBgn0030468",-22.3807628826944,5.33185362448698,-25.2172431579626,4.61824853860859e-12,1.81135739420818e-09,18.2258745683131
"FBgn0032467",21.0728842543846,4.81113341012369,24.7296419863236,5.86286914626782e-12,2.1985065241267e-09,17.8697928292639
"FBgn0035137",20.8740266734041,4.94482774075812,24.6519083457199,6.09274615931355e-12,2.1985065241267e-09,17.8312925370362
"FBgn0038016",-19.1922701182811,4.7733768146188,-24.4534926408376,6.72478281962652e-12,2.33324099291734e-09,17.8222262202268
"FBgn0032195",-18.3829025822992,-0.758033308433627,-24.2800517982622,7.33538532328518e-12,2.40101593946935e-09,17.7000343677552
"FBgn0035540",20.3191696781442,4.60536328458549,24.2485859554889,7.45243834443429e-12,2.40101593946935e-09,17.6339502344563
"FBgn0051357",21.6818192579568,5.37969944316603,23.8522007343135,9.11282180337363e-12,2.8347160513184e-09,17.4643225840992
"FBgn0011305",21.9496320091104,5.55346868296143,23.3266503447921,1.19576692324589e-11,3.59567113820038e-09,17.2095723516976
"FBgn0032790",21.7478287138118,5.41433981026412,22.6991276217161,1.66693183791639e-11,4.85077164833668e-09,16.8939116919254
"FBgn0051961",-21.4726006595346,5.03539860437682,-22.4539932166364,1.90245521472335e-11,5.36314015375603e-09,16.8052145069928
"FBgn0262937",-22.3193042207476,5.55662795162502,-21.8962206914319,2.58330099988133e-11,7.06180555149377e-09,16.4700210877308
"FBgn0001276",21.3535525916801,4.80977206127039,21.4957244267478,3.2327896166543e-11,8.53688757080484e-09,16.2587496575103
"FBgn0264895",-21.8915388788416,5.52448845656772,-21.4528252487477,3.31217231989989e-11,8.53688757080484e-09,16.2249910972346
"FBgn0083992",20.5999216368161,4.9583385128796,21.3409714077608,3.52920819976211e-11,8.84360754723723e-09,16.1685627256167
"FBgn0263601",-22.8850276656583,5.79573369010493,-21.173283687506,3.88382101333403e-11,9.46917550305034e-09,16.0432548048282
"FBgn0000163",-21.2179987942998,5.2727179155573,-21.0701477756878,4.12087754164581e-11,9.78274639557548e-09,16.0244842596363
"FBgn0027335",-1.27727744949838,18.7487033100159,-20.7884625096181,4.85153104527138e-11,1.12219645024085e-08,13.3052071494216
"FBgn0035405",-22.2124226055861,5.19023603561252,-20.5951276175332,5.43328626353117e-11,1.21733797275301e-08,15.7071257270594
"FBgn0041205",-1.70665304433451,19.085551310934,-20.5643199020257,5.53274103568045e-11,1.21733797275301e-08,13.0153801243369
"FBgn0000615",-21.5911639318155,5.16378177111856,-20.2686129630322,6.59368312477622e-11,1.41622893972872e-08,15.5284146779381
"FBgn0028487",20.6513108705341,4.77010511613445,20.2039901060628,6.85358489271545e-11,1.42700213137852e-08,15.5282900643244
"FBgn0034578",-22.9692880728314,5.5989423696709,-20.1782380211656,6.96021436433377e-11,1.42700213137852e-08,15.4397587280723
"FBgn0085437",20.3444867812985,4.50508407083021,20.0220562608607,7.64645501258533e-11,1.53285934818961e-08,15.4198279632008
"FBgn0030839",-22.9592722953159,5.8361402031798,-19.796524449521,8.76929502869258e-11,1.719735009866e-08,15.2003651028958
"FBgn0010421",20.1478053733637,4.51122783108036,19.4786237402663,1.0664347706335e-10,2.04687405657124e-08,15.0951146170767
"FBgn0039141",-22.652246637819,5.59187230050323,-19.2897714714328,1.19958634777088e-10,2.20646446071952e-08,14.8781875632664
"FBgn0024273",-1.50512870288181,18.823932153547,-19.2808771925956,1.20628407634329e-10,2.20646446071952e-08,12.301569192021
"FBgn0032587",-22.5577777335817,5.79971294684397,-19.2420543992481,1.23599468977481e-10,2.20646446071952e-08,14.8485450040378
"FBgn0036376",-1.26918431114635,18.3705218930408,-19.2029528673477,1.26671744173608e-10,2.20646446071952e-08,12.4127767424793
"FBgn0041096",-22.2493848973504,5.7707100125914,-19.1964847516066,1.27187841655487e-10,2.20646446071952e-08,14.8254131642344
"FBgn0260049",-1.23539989881142,18.893005259249,-19.0152867219054,1.42607548942033e-10,2.42728811133223e-08,12.0855252729358
"FBgn0015754",-1.36618773018232,18.6694312229962,-18.7334466357362,1.70738778787304e-10,2.85228615451901e-08,11.9602586471932
"FBgn0262617",-22.1737256947174,5.52473001014106,-18.4762876688016,2.01670197997906e-10,3.30775792025292e-08,14.3483306499527
"FBgn0031450",-2.35060716107634,18.1089077290116,-18.3987983663705,2.12136401590346e-10,3.41729014061877e-08,12.1575668306645
"FBgn0038897",-23.3712646389122,5.98552366215644,-18.1448744583253,2.50743872456983e-10,3.96835170777973e-08,14.1057672373579
"FBgn0031799",-22.2551402661604,5.42938428465511,-18.0317031688507,2.7033355361206e-10,4.11744990559589e-08,14.0413871991275
"FBgn0037472",-23.0876531227309,5.53693060793768,-17.9949239218237,2.77050098565518e-10,4.11744990559589e-08,14.0029524871758
"FBgn0030717",20.6248974107683,4.41211834382892,17.9948288711074,2.77067687705629e-10,4.11744990559589e-08,14.15891362739
"FBgn0052451",21.8296205386254,5.06581168481386,17.9875299515541,2.78421953487806e-10,4.11744990559589e-08,14.1547719637644
"FBgn0027509",-22.5889524226617,5.51074559716423,-17.919963795388,2.91302457383113e-10,4.2384507549243e-08,13.9557056381155
"FBgn0001297",-2.24784641961226,19.1651307368416,-17.8721671226794,3.00801318660309e-10,4.30718840576928e-08,11.2130581432214
"FBgn0015351",-24.9772847241156,6.80689387753304,-17.5584606136613,3.72060272315181e-10,5.18233134511507e-08,13.6917832934219
