"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0260027",-2.75240296223034,3.60906293362526,-8.6752561946611,4.42101967927639e-07,0.00397449669166947,5.644961993557
"FBgn0036187",1.61294521266862,4.06403398400035,6.96384831764171,5.82949620339882e-06,0.0206469901634918,3.95926571883127
"FBgn0034335",2.70745906174893,7.98637595236207,6.86088766258805,6.88998559404622e-06,0.0206469901634918,3.48289091991077
"FBgn0010278",1.37645073966378,4.78036108949119,6.5690258701967,1.11524110073282e-05,0.0250650437389702,3.40764456980624
"FBgn0039003",1.18447380865704,3.07839542734754,6.33886836171013,1.64388194034759e-05,0.0288255310015825,3.0348451016238
"FBgn0035708",1.55188124361412,3.78127322362194,6.24679249800483,1.9238396664015e-05,0.0288255310015825,2.95135074333531
"FBgn0037345",2.100669057127,4.09734535885297,5.9524575545101,3.20561610865148e-05,0.0377958821742809,2.49303037962762
"FBgn0031643",1.3178236389758,5.50003355421449,5.87232703327631,3.69131099691731e-05,0.0377958821742809,2.30867864287075
"FBgn0038953",1.42558599325012,3.85693805893997,5.83200380089782,3.96422264859937e-05,0.0377958821742809,2.32908411924072
"FBgn0053158",1.42427297660373,4.41630998106583,5.79887048499846,4.20421381248954e-05,0.0377958821742809,2.25352738687677
"FBgn0038302",1.03832614841904,5.6677350516849,5.5641312841916,6.40335168353687e-05,0.0523328469409059,1.8996330933173
"FBgn0260755",0.998583367280054,4.12010290060807,5.49484603757507,7.26043898298558e-05,0.0543927887142003,1.80336046686959
"FBgn0038395",-1.20157271532915,1.8357761807563,-5.38904095583826,8.80677052967848e-05,0.0588918096816555,1.30896582854796
"FBgn0263748",-1.40351428787557,7.54140829666163,-5.36692914253842,9.17113832639796e-05,0.0588918096816555,1.51208116649046
"FBgn0035996",1.07748915024337,3.75464642755697,5.27794825564022,0.000108033765579948,0.0647482368375823,1.45234947912679
"FBgn0051694",1.26612560191164,7.32239565691644,5.15346266786746,0.000136093846442785,0.0764263741322493,1.09781493332346
"FBgn0034527",0.777673684648708,3.93216407914316,5.12124635332313,0.000144521508370216,0.0764263741322493,1.19124658196004
"FBgn0016926",-0.978262656288556,6.60913852485498,-5.05977787158313,0.000162136138978596,0.0809779938565319,1.04723241693119
"FBgn0038344",1.01431777606043,2.85259609272833,4.99477280081484,0.000183200734738353,0.0866828739630418,0.944102101913848
"FBgn0034053",-0.969766795250736,3.73874922905422,-4.80253938366042,0.000263710843420351,0.118538024117448,0.636997329869232
"FBgn0011703",1.50542539088426,2.11143805085583,4.73204560897594,0.000301734551271593,0.129171124568172,0.398268899607224
"FBgn0030817",-1.5040249035369,3.48653740228187,-4.67546867966411,0.000336321923019301,0.132706722678551,0.434696312756931
"FBgn0004509",0.773005948324075,4.63763091147659,4.65010268724843,0.000353132182804339,0.132706722678551,0.394631216360757
"FBgn0031115",0.745504619137343,4.49399229067354,4.63178905293796,0.000365805197471899,0.132706722678551,0.363593990192001
"FBgn0037007",1.07804985094979,6.78623373954465,4.62721939796888,0.000369039829473168,0.132706722678551,0.343387438349231
"FBgn0053301",2.17778160322546,6.99701131012015,4.59597898593137,0.000391957254152944,0.135019201327419,0.261279293803869
"FBgn0030855",1.11959934070056,3.72151987410753,4.56416291562728,0.000416806360457447,0.135019201327419,0.24480155704962
"FBgn0039736",-1.55066408550737,3.02097574168398,-4.55956781555838,0.000420526989673829,0.135019201327419,0.221676734698719
"FBgn0033081",0.595910688800988,4.47185168966753,4.50330035239098,0.000468958436053428,0.137842316967715,0.136833880843699
"FBgn0040010",0.685255425258759,5.11096852802482,4.50153089601265,0.000470571323347319,0.137842316967715,0.136633774921485
"FBgn0037719",0.8610905687786,4.64821990367345,4.47549922385818,0.000494969733410429,0.137842316967715,0.090458555956852
"FBgn0051633",0.971027533133636,5.6224917559715,4.45047937189797,0.000519645835769603,0.137842316967715,0.0173376054564054
"FBgn0266737",1.36742629975709,1.72206803941235,4.4339740996054,0.000536612998602176,0.137842316967715,-0.448333514277744
"FBgn0039241",0.986650266522163,3.8520616434721,4.42814492778509,0.000542740365397324,0.137842316967715,-0.00347341716148541
"FBgn0052177",0.571586743051663,5.26691577738141,4.42415355815262,0.000546977313247327,0.137842316967715,-0.00132711983733991
"FBgn0034641",0.717392612309944,3.81401502411837,4.41947910042348,0.000551982581850696,0.137842316967715,-0.0123597593240206
"FBgn0035661",1.18481607328668,9.8543537949735,4.34710671686473,0.0006357642152929,0.154455859566447,-0.189364250833297
"FBgn0034113",0.615204307940951,2.24185953009438,4.32513858916074,0.00066369538646923,0.154455859566447,-0.248232926715287
"FBgn0038678",-0.68957716895268,4.83130786099223,-4.31716081472911,0.000674147319039934,0.154455859566447,-0.188435668708639
"FBgn0051104",1.6206631783705,8.31465857576245,4.29131118935921,0.000709187168110021,0.154455859566447,-0.263555512052734
