"x"
1178696.05459184
532766.39141134
435915.100669594
396648.870662463
352540.314473365
327802.425268316
300765.439725214
272938.7061365
247840.174566013
233685.19448675
214341.777048053
201022.926069497
190678.530250527
183561.622825848
174039.681087717
164397.943205637
155697.270451795
148076.239056276
142913.099068892
137912.514785245
131480.343285335
124381.087979538
120534.608838768
116093.169303827
110881.374937791
108045.663611877
105876.667950859
103537.797174413
100274.81532977
98088.6031038274
94210.8654802192
91956.7805727282
88733.721181581
86843.0149309315
84735.8139990775
83310.8965123197
81401.9209724315
80232.3857696078
79543.1629303956
78003.7383410864
76836.1841547233
75614.0978252364
74968.6590955159
73742.7036516079
72895.0077659493
72134.422228237
71635.6578739201
70687.3392161628
69879.011598153
69189.0911791253
68423.3996328991
68016.8193379115
67220.5467342944
66762.466295369
65969.904984573
65318.9239332902
64592.6172761833
63996.435597239
63415.909399763
62840.2150219679
61917.8165199907
61403.2309773247
60981.5064707279
60499.9050020494
60151.0466592343
59791.3022296639
59437.8537394731
59158.7809671689
58668.5892517785
58219.4803302814
57678.6166275289
57146.2717165278
56634.3818776032
56420.887521707
55844.2683301706
55230.4050432768
54589.7500315862
54101.9092543946
53818.261461457
53439.6554942999
52934.7784701173
52509.7381507978
52185.8281259235
51815.3367002002
51351.9120902244
50978.6042184377
50575.7134285565
49968.8682793236
49564.8996366837
49202.931920099
48747.0552807802
48424.6939227686
48130.4348425715
47753.3659597005
47463.1709761104
47054.8264276009
46620.3364092571
46373.9147604593
46050.9858258137
45843.5872263392
45552.946365632
45164.7804397732
44889.2941463817
44661.245490786
44225.1727137977
43888.9383140057
43595.1436198651
43398.3251115142
43081.6139792616
42896.7926946482
42620.1436278403
42419.7970298329
42081.8683536873
41865.7033839935
41639.7563541695
41410.9564167288
41178.994161555
40984.7837869654
40590.8234379106
40391.4294209124
40061.2311472707
39672.8041483096
39301.26111677
39043.9577514274
38760.0076906368
38488.1352011574
38200.8253389252
37969.6062103015
37692.9990217726
37342.2874952276
37059.6138180088
36546.2145824954
36237.229871802
36013.6766930964
35814.2028096075
35426.7212393088
35089.0527016134
34702.4428608159
34430.8285045984
34224.2894738497
33969.201524938
33747.0407171785
33464.882112377
33171.1405376852
32923.2484978862
32567.8744178474
32297.071253324
32058.5072971414
31827.8498970959
31603.2398222233
31421.150109601
31108.8948863213
30831.3472868783
30696.1398181483
30510.4511341317
30264.8477275056
30051.5575473966
29799.244261847
29590.2141222261
29411.8260857721
29145.6473704243
29004.8641868014
28739.4676576617
28349.249329401
28151.2949409891
27806.436631976
27563.5826896565
27173.5697826696
26974.4957316273
26683.9692881902
26506.3835330369
26355.0287228384
26107.5624686876
25782.8496568523
25580.1431623979
25448.2615554395
25258.6111444923
25015.1360533194
24788.3360695653
24580.6156055176
24334.5492087118
24067.122833115
23832.2038273527
23604.7323805008
23449.042322898
23221.2656350494
23057.2418578264
22793.50555618
22594.8607678728
22424.7370492586
22272.9557952175
22098.9842348858
21957.2626263073
21774.3210851044
21609.5558662998
21412.8863396954
21255.4204684864
21122.4551172741
20948.7324610384
20785.1357399997
20594.8714052251
20455.6740628024
20323.9456924099
20206.2681427007
20071.4514794462
19977.9551596958
19822.4841920527
19697.0121864568
19525.6019553945
19358.621928312
19229.7291465319
19116.2409460564
18976.1254158784
18854.2908611504
18690.0327911854
18570.7265110394
18453.9040215113
18355.8847306765
18236.8728393206
18136.5096486482
18051.6372400247
17931.9086846169
17825.900972486
17728.749774502
17628.5759115796
17591.6985751286
17485.4852034823
17335.2950688396
17208.1874871581
17105.6073207358
16990.9067879305
16918.9596946087
16828.7260853883
16725.2686608882
16655.1479556727
16518.1431447088
16448.6843375607
16392.5503442652
16298.7330527265
16208.3382421882
16121.6671438889
16059.3544841171
15979.3713743707
15880.3764576503
15819.3078178736
15679.9724241606
15561.25661478
15493.7150138649
15425.4893200935
15319.6294990125
15235.9751831394
15175.938548065
15074.1609701318
14988.564238328
14948.6052222005
14859.8206283389
14780.6717590579
14734.0536363444
14661.3947507641
14583.506655038
14506.9722886
14414.2645187014
14352.6592088541
14262.4343271927
14193.676859098
14147.3970384186
14053.7022040381
13968.7930476408
13901.5116004192
13863.7173635142
13781.2152361359
13691.8031632554
13655.8749239902
13599.4417097441
13510.8272165091
13445.6319527164
13366.3893232737
13292.8055021192
13229.5255066105
13185.4604512618
13128.415975865
13046.6036993175
12980.514962324
12917.2432477036
12861.0211976077
12779.0499447594
12694.2785515959
12639.5029987747
12589.7190821556
12514.1160873535
12431.6575216893
12371.8885034197
12319.0053731348
12269.9751389692
12208.0339337245
12152.9128114464
12097.3401081913
12044.9190157319
11984.8420971791
11917.547175376
11872.2166466504
11835.282403752
11802.6724636945
11736.1924745845
11706.6192581793
11665.2119160197
11616.8626835321
11572.4967005466
11534.0313901176
11480.7857020952
11435.0530901859
11379.6680081446
11354.9005888503
11309.0005122519
11243.603217769
11200.0611575653
11130.9660686825
11060.8562777308
11013.1892864383
10987.7757262776
10928.9858218978
10893.9356988072
10855.2006251725
10806.7951933868
10774.0102340622
10747.7941644556
10717.5793120579
10656.25459256
10605.3474348624
10563.6649352219
10514.4566532688
10477.8557812624
10448.264941571
10413.2647558022
10355.2291878932
10325.3371894278
10300.4613466662
10261.6654554588
10238.6834970273
10201.3407875099
10155.7125473137
10114.7803518597
10062.704149702
10039.8855490884
10000.974301799
9983.10837565474
9961.03667767169
9929.2233246047
9883.2299065178
9840.72430288476
9797.92110739148
9759.5612204501
9713.52847842894
9691.09940667014
9650.14525807787
9621.62884508195
9594.86866411239
9566.62844358971
9527.92303593417
9482.38920850147
9453.60404283066
9426.50518971131
9388.36160475265
9344.67550946288
9312.13499630584
9274.10539020678
9235.40194626713
9204.20043391378
9183.93099109409
9158.05909391233
9121.18372366991
9090.11192664673
9052.89963462369
9017.79447780429
8978.96682132558
8952.39575082395
8922.33534868774
8898.09353385654
8866.05006651182
8831.94057002076
8793.06111369768
8775.64100405221
8736.32084001298
8711.84119294146
8683.10353096353
8651.99459648886
8624.50506857235
8598.53881320826
8560.56140726567
8531.95108037879
8487.15649612285
8456.08554408401
8428.37797008753
8407.95326552845
8375.80568498579
8337.97674289437
8317.99470963859
8290.66093503482
8268.92133080749
8246.1957813176
8220.02942359813
8195.1068801373
8154.04702831212
8137.59691827965
8118.73269784886
8099.64878588163
8060.56820332674
8029.51393936956
8010.04877760716
7972.89451375192
7952.8843338718
7934.62286321934
7911.05107185021
7890.80011401867
7858.99701921423
7831.43331668798
7803.19596343944
7783.98718235987
7757.73053417517
7723.4239807333
7691.76439161086
7667.72950237987
7634.42599187534
7619.05311279944
7595.75240690124
7575.80605604572
7554.73206188586
7535.40787771069
7513.44517701769
7492.72189948895
7470.18070437253
7456.42924770556
7437.51018547705
7411.16884496047
7391.05915216126
7360.24556207251
7336.83911419893
7308.15849035281
7295.25384360952
7277.08491798608
7258.47372939394
7239.84832788052
7220.81367915605
7201.57793625503
7174.53798227659
7157.45925379136
7144.07968701696
7126.98596621714
7111.43249926451
7090.81209989264
7075.10926362885
7054.15475522875
7041.33280342776
7019.391693622
7002.77294934582
6981.16387581845
6954.94008243306
6938.53115732967
6916.60698640242
6901.01541808229
6884.75629327653
6865.07994393116
6852.26141638951
6828.67307891953
6817.38317303751
6798.61119408139
6774.77744150957
6759.20021662935
6738.94122804039
6714.32163585728
6692.56031528175
6678.91453714132
6655.27052177065
6639.32781899793
6607.17332486646
6587.37398553188
6565.17277704175
6551.15748194628
6539.74059927368
