"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0036305",-31.3710878657043,2.09498775656399,-78.042666786458,3.59615786803642e-18,3.24409401275566e-14,30.239915815165
"FBgn0266917",-32.0462130197143,2.30177141131062,-64.3347285522696,3.98943578149393e-17,1.79943500924284e-13,28.7511419791985
"FBgn0004903",-32.4778623432283,2.38885111704274,-57.9669432462544,1.46010846740486e-16,4.39054616148642e-13,27.8242397235258
"FBgn0037482",-31.0957271377432,1.92991197782504,-55.7119989779729,2.39214803685066e-16,5.03093991923005e-13,27.1883554170884
"FBgn0033989",30.2794482660899,2.13296174708523,55.0296749446575,2.78846021462701e-16,5.03093991923005e-13,26.330742569931
"FBgn0011300",27.904005460786,1.57920879167223,53.187909745635,4.25838452815444e-16,5.52035343182158e-13,25.8417908053245
"FBgn0033581",-30.6803863932404,1.94423670337144,-53.1626521570908,4.28361312745273e-16,5.52035343182158e-13,26.6693556758774
"FBgn0032197",-33.625100688962,2.62507945299652,-51.4076294222659,6.50265187176363e-16,7.33255281689747e-13,26.6775057252178
"FBgn0037241",31.0173340204999,2.29278211954786,50.623123204532,7.87258013005642e-16,7.46798529058467e-13,25.6547200603021
"FBgn0021875",-32.6878186918726,2.57892016230903,-50.4188164475095,8.27844506217124e-16,7.46798529058467e-13,26.4030657874286
"FBgn0023506",-29.8916056743304,2.00254082718044,-49.7330004089263,9.81475915565621e-16,8.04899475847043e-13,25.8857973202599
"FBgn0040080",-33.6511207174028,2.65041665955949,-49.1159874516783,1.14620366529004e-15,8.35008123017734e-13,26.1802432014823
"FBgn0037737",-33.8638978676689,2.75331016842278,-48.924180485778,1.20331510910437e-15,8.35008123017734e-13,26.1500806514194
"FBgn0028380",-34.2485876461682,2.85324250021,-47.4685286024139,1.75132916315945e-15,1.12848145577581e-12,25.8271015794351
"FBgn0031114",-31.0763121450275,2.01493145086764,-44.9059909618553,3.48894872124183e-15,2.09825376095484e-12,24.9803142252989
"FBgn0013764",-33.4392451060108,2.65862634675888,-40.1872784208175,1.38328792524609e-14,7.67239977603548e-12,23.9132764026558
"FBgn0265137",-4.24913175115989,13.5336573138477,-40.0441313752081,1.44585740153645e-14,7.67239977603548e-12,22.1318524279905
"FBgn0024194",29.8691249231323,1.99006158701209,39.5626052101184,1.67979127253177e-14,8.41855392750507e-12,23.2202225278546
"FBgn0051357",32.1617141017809,2.60099174166654,38.7599515699442,2.16558819904393e-14,1.01238488222773e-11,23.0866279687135
"FBgn0038016",-30.4496879834311,2.08497479217616,-38.6481478159586,2.24450699972892e-14,1.01238488222773e-11,23.2537603689958
"FBgn0032467",31.1194473803075,2.13334410405532,37.668709918219,3.08478493353059e-14,1.32513547073236e-11,22.7593542976522
"FBgn0032790",32.5365562960034,2.64076035866962,37.4389055761978,3.32766541853611e-14,1.36449407911883e-11,22.726963856416
"FBgn0035137",30.4274056395953,2.20502644981333,36.9696120137376,3.89025496941217e-14,1.49383151598681e-11,22.5371194829777
"FBgn0011305",32.9653223836006,2.77297310745606,36.9058653507587,3.97427739537563e-14,1.49383151598681e-11,22.5790328472552
"FBgn0030717",29.985253555123,1.83670666103933,34.7786056435395,8.28567763391367e-14,2.98980391742141e-11,21.8694212877943
"FBgn0030468",-33.3077062948796,2.56685364562833,-34.3844660129829,9.53988957981225e-14,3.20136472645803e-11,22.073666598157
"FBgn0035540",29.1213494440173,1.91941526613305,34.3722973783007,9.58173679352253e-14,3.20136472645803e-11,21.7133380523492
"FBgn0039003",-16.0156337558578,-1.6001418414686,-32.9409197798444,1.62096773022723e-13,5.22241067656422e-11,21.263672149193
"FBgn0085437",29.7231335264412,1.83175231324777,31.2852601377396,3.06420602098014e-13,9.37206811894033e-11,20.7040649575819
