"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0039003",22.1508586679629,0.0292784659857639,33.5767870104012,1.38560200407628e-13,1.24995156787721e-09,11.2159532423419
"FBgn0027841",-20.5930671499422,-0.733434459746702,-16.4219885856655,8.33259059771083e-10,3.53534976317591e-06,9.01174032963284
"FBgn0032195",-18.9504421773865,-0.508815404885325,-15.9543765530218,1.17570660564546e-09,3.53534976317591e-06,8.49815512224003
"FBgn0003330",-21.4908506051758,1.26743667174715,-13.7419543442264,6.86327340706571e-09,1.54783973512849e-05,8.36804431495858
"FBgn0014092",19.8772079814891,12.7293822002038,9.41481367099458,5.13007236446522e-07,0.000925567655996816,6.13131863954055
"FBgn0029863",-1.77667873557398,19.0640144796202,-8.94186909716526,9.02009316171731e-07,0.0013561710068642,4.63579877812184
"FBgn0265137",0.906497432317412,20.1557296019472,8.41253479857125,1.74313920192735e-06,0.00224640839151237,3.42147430995247
"FBgn0033260",19.5436955786453,9.43769586541696,8.23762661097559,2.18153297667755e-06,0.00229945303032564,4.81853921274461
"FBgn0053301",2.105134562441,20.1350162571251,8.19876072483432,2.29410013002225e-06,0.00229945303032564,3.17629240648639
"FBgn0034335",1.77825950323396,20.6405410604402,8.09729674082835,2.61821291492001e-06,0.00236188987054934,2.77901411749257
"FBgn0004462",20.3980326474617,9.82732607163876,7.48952732058246,5.92497895815025e-06,0.00470815442692974,4.05949490453563
"FBgn0033903",-22.5604268188765,11.3779838278228,-7.44940753779942,6.26292574250713e-06,0.00470815442692974,4.18402577055444
"FBgn0033081",20.7876506168385,13.3693539130127,7.38637656805404,6.83595481326759e-06,0.00474362679772976,4.03840346704852
"FBgn0027561",19.7810329434011,10.9296257799973,7.24047607051284,8.38753337446078e-06,0.00509933939032344,3.99895070225277
"FBgn0052850",-23.3416889196753,12.4560523660937,-7.23278312989441,8.4791143836439e-06,0.00509933939032344,3.88733015984777
"FBgn0263395",37.7670740641232,3.40972300432991,7.12916055134841,9.82187870768271e-06,0.00553769798887536,3.35339363838898
"FBgn0014133",1.02334654096689,19.3438173841316,6.90122181784091,1.36375249208504e-05,0.00723671248888185,1.54544242825973
"FBgn0004646",-19.8967105913666,1.09639563473284,-6.72897435137882,1.75549892927644e-05,0.00879797546722376,2.73151030742032
"FBgn0027493",0.53209796894723,20.6768505737953,6.63341264913693,2.0229136221227e-05,0.00960458093956255,0.630732215567569
