"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0036305",-42.3144892121535,4.81955226867172,-76.1047882366763,5.44975455988441e-18,4.91622358847173e-14,29.8982879901791
"FBgn0266917",-43.0461399986457,5.05036449400565,-66.4059360856218,2.9625804779386e-17,9.66256523156244e-14,28.8861191776912
"FBgn0037342",-43.9561931341321,5.25330849036794,-65.0054651450079,3.86005176181627e-17,9.66256523156244e-14,28.8006725380934
"FBgn0010877",-45.9712065323693,5.78997500305115,-64.4614832215993,4.28447632482538e-17,9.66256523156244e-14,28.8189537262697
"FBgn0004903",-43.500295995497,5.14324789684373,-56.4229510650889,2.2369301184854e-16,4.03586931977135e-13,27.4054639590501
"FBgn0037482",-42.0248302250462,4.62939729558237,-55.3694735517769,2.82597140021201e-16,4.06382018199131e-13,27.027881558445
"FBgn0033581",-41.4145491699868,4.6212701989196,-54.8821470245852,3.15339111782942e-16,4.06382018199131e-13,26.8536774975021
"FBgn0023506",-40.4858408872928,4.68986938392285,-53.571888028722,4.25496560760456e-16,4.54463425039421e-13,26.4990752006899
"FBgn0033989",41.164629445305,4.85942636180852,53.2980697019693,4.53405478921937e-16,4.54463425039421e-13,25.8062894276662
"FBgn0011300",38.3187211149516,4.19653637272214,51.6926577526345,6.62424304747888e-16,5.81670740343416e-13,25.369702115373
"FBgn0037241",42.0090794259857,5.03728690813141,51.4084170080164,7.09275927699543e-16,5.81670740343416e-13,25.5481658471858
"FBgn0021875",-43.7282762127144,5.34743237610327,-49.4039008502946,1.16105482490544e-15,8.72822964622667e-13,26.0544028392824
"FBgn0032197",-44.7284210214773,5.39537666852384,-49.064098924262,1.26469862300332e-15,8.77603559854845e-13,26.0261326458451
"FBgn0037737",-44.9807795049094,5.53161421748972,-46.4542257118563,2.48879998162445e-15,1.60367604530244e-12,25.4396183625085
"FBgn0040080",-44.7862960439024,5.42818380899571,-46.1096235007597,2.72914071292002e-15,1.6413052247501e-12,25.3514867296315
"FBgn0031114",-41.9426423042252,4.70791166157449,-45.3268832651903,3.37345950286949e-15,1.9019986359616e-12,24.9873149508982
"FBgn0028380",-45.3772413825136,5.63757714810078,-43.9977114478276,4.875802486482e-15,2.58733024885613e-12,24.8440950863561
"FBgn0038016",-40.9607858198737,4.7733768146188,-40.3461841119784,1.42362087454599e-14,7.13471328293296e-12,23.6185393845688
"FBgn0265137",-4.29760400575574,19.1558422481547,-39.8852473871326,1.64084714466945e-14,7.79056952213846e-12,21.7259387056657
"FBgn0024194",40.7185952212813,4.70106274641809,38.6737457276017,2.40203414702798e-14,1.08343750201697e-11,22.8278616187433
"FBgn0013764",-44.524665281378,5.43040998593563,-37.6287407894832,3.36897660001955e-14,1.44721609089411e-11,23.0482909443224
"FBgn0032467",42.143018824354,4.81113341012369,37.0744637284013,4.0463401425972e-14,1.65918338301679e-11,22.4363220255335
"FBgn0035137",41.3524768077659,4.94482774075812,36.3375480749898,5.18411386782602e-14,2.03329961746341e-11,22.2069767534386
"FBgn0051357",43.2693239905222,5.37969944316603,35.7443984880776,6.35128831352338e-14,2.3872904948456e-11,22.0730348561709
"FBgn0011305",44.0938649554973,5.55346868296143,35.2568308293638,7.52375341366863e-14,2.71487118178819e-11,21.9340193151662
"FBgn0035540",39.7962232087474,4.60536328458549,34.8724314935677,8.61285168839291e-14,2.98832827234586e-11,21.7296397016749
"FBgn0032790",43.6336361096773,5.41433981026412,34.2514604067406,1.07484947154712e-13,3.59119151215799e-11,21.6220388586435
"FBgn0039003",-21.5143101592634,-0.22009707799821,-33.9518691386618,1.19777023129463e-13,3.85895902018175e-11,21.4542616749653
"FBgn0030468",-44.3909079418408,5.33185362448698,-32.9672272565494,1.72125543062159e-13,5.35429146194391e-11,21.489503739634
"FBgn0083992",41.3135576022743,4.9583385128796,32.0519849836962,2.43446219961434e-13,7.32042783424033e-11,20.8713854784877
"FBgn0051961",-43.4968195854102,5.03539860437682,-31.240176638582,3.33815271086364e-13,9.7140243886132e-11,20.8357942012014
"FBgn0001276",41.0662001519945,4.80977206127039,30.1994200403543,5.06355906744808e-13,1.42744894835778e-10,20.2033968948126
"FBgn0000163",-43.3890937003543,5.2727179155573,-30.0911890143729,5.29201776688491e-13,1.44664522045663e-10,20.3840262941835
