"x"
154061615.667033
136515020.323464
136142733.174028
132988243.114248
131718887.714383
131642996.558284
128178300.76734
128165557.594026
124466948.848573
122475401.905106
119582094.473593
118119968.567998
117801919.426305
117086597.499542
116531450.035989
113482576.751938
113277328.389272
112645856.775787
110447632.202695
108834363.887477
107131709.698204
106252771.350059
105649515.926961
105588009.174681
105100867.344128
104019117.275776
101481365.001114
101296855.368265
100997678.70274
98794813.9334378
96849871.7661321
96801998.507585
96191618.740862
96050023.0916188
95782268.1802781
95730920.5848547
95669636.2413465
95350674.6822125
95238935.9608344
94749330.9793469
94414757.5609325
93867228.3939467
93571879.4290578
93316523.1863224
93187760.704881
91991318.5459893
91704361.0365892
91486810.4289946
89269082.4793934
88939255.2852193
88567457.9890997
87842772.3179619
87571720.0476539
87256626.8488048
87232219.9694885
87166289.0905751
86745436.0235943
86329067.6760376
85877750.1298161
85732912.0770828
85376574.9547847
85062781.3543604
84813899.5251868
84622751.6236163
84177005.3832998
84055395.8426502
82630726.616527
82253458.5222951
82031983.7958474
81911966.2338218
81377449.300915
81345397.2764581
81076414.5079219
80975067.9887967
80900533.3659822
80484094.6463066
80301865.4505737
80239549.3444718
79875976.0351163
79740215.0129455
79541201.8756908
79006194.821282
78780471.4524228
78655271.0949425
78526622.4874197
78433269.490845
78170084.989082
78145081.64452
78066631.1997122
77606896.1033998
77194704.8017871
77044046.5374291
76873106.6241958
76155196.6696121
76100609.4311309
75893885.8720767
75843086.0554987
75759914.2889432
75499881.4257626
75496597.7514005
75430142.4248248
75195105.6859742
75157190.1027958
74899766.5419419
74875053.0195399
74817098.0616449
74753165.0911333
74593254.1195185
74052939.6969367
73949119.1124227
73506107.662802
73344741.5153812
73318158.0254655
72715891.3401099
72675823.8462185
72605932.1896506
72216157.3563459
72169240.5128836
71925028.2950789
71807655.4504516
71787657.1124799
71673159.3519474
71500560.8457579
71486706.4484459
70957961.8118768
70937251.891496
70624617.2443325
70121171.1094221
70023640.5055244
69969237.5277549
69913512.8076052
69807749.7116576
69739838.3318416
69662364.3237813
69561645.9820751
69555443.447002
69422114.4085386
69129299.2576069
68776979.7955814
68462966.4495721
68420964.0856129
68416850.7536076
68403370.3330101
68388914.8192826
68328864.0616793
67971535.9059048
67917478.1497715
67820581.7978046
67635058.2358695
67589453.4992488
67377689.107483
67207139.7673903
67017956.3287671
66744992.9338304
66333971.7468384
66320478.6286436
66076761.0501753
65991659.4800732
65495484.1739205
65289614.3363638
65287361.5641322
65197439.7157744
65043083.6416455
64893929.3437468
64671271.5259473
64660332.0994438
64417543.5285718
64331585.7071561
64255194.8089118
64137867.5518814
64074538.4902246
64039002.0989031
63938931.1497983
63882600.8043713
63642345.6866496
63532125.342231
63527228.5317743
63485131.7907739
63424458.097649
63248700.0872674
63154369.9325204
62932214.1695882
62471802.3228102
62404368.2726521
62098728.6768985
62095714.1912843
62089041.084333
62075733.8371716
62007324.2357554
61411335.2760531
61380544.1530385
61355394.1777153
61327314.0845674
61213583.0440311
61153407.4880522
61074966.6826925
61049574.4760118
60888136.7079146
60887359.4082432
60804387.2619777
60775700.7213698
60617626.0951324
60435688.4770544
60392570.0192779
60232173.1311662
