"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBgn0265137",-3.58918152857609,7.36929117499646,-22.3994918538558,1.10442745158418e-12,9.96304004074092e-09,19.1974563733018
"FBgn0051633",-4.58695597028709,5.69669699892028,-21.2837378397854,2.27497414313917e-12,1.02612708726292e-08,18.5451106927049
"FBgn0051216",-6.01137671651938,4.89174875489928,-19.7607217007707,6.47634484483521e-12,1.94743689484195e-08,17.3999124864779
"FBgn0033153",-5.7873822606615,7.84537070995459,-18.8382238207018,1.26680459743967e-11,2.85696106837581e-08,16.9708424280394
"FBgn0264704",-6.44908773363755,3.61728944217112,-18.3462532991566,1.83466552894912e-11,3.20175826947173e-08,15.8287672695469
"FBgn0015351",-3.89283621479883,5.02672250249761,-18.1516426571722,2.12953659426121e-11,3.20175826947173e-08,16.4740500036069
"FBgn0051694",-4.60757917009115,7.42582795293746,-17.5060922436989,3.52909739760162e-11,4.54799823196631e-08,16.0041029839185
"FBgn0031643",-3.63308329360886,5.56388118505744,-17.1901003372381,4.54739424211863e-11,5.11089033983282e-08,15.7668850676962
"FBgn0031033",-7.15969879390952,6.00493588765585,-17.0491088066565,5.0989926902223e-11,5.11089033983282e-08,15.5465710063337
"FBgn0030839",-2.55105654563118,3.7292164101733,-16.5722816615808,7.55889622258313e-11,6.81888028239224e-08,15.2498079629467
"FBgn0033438",-3.42802899614593,3.00317104178945,-16.251873770255,9.90530848035932e-11,7.00320903110354e-08,14.8331974198374
"FBgn0032805",-2.84394793709295,5.2328031233239,-16.1405800400044,1.08928044055305e-10,7.00320903110354e-08,14.9333260113491
"FBgn0024360",-2.45798121380351,4.67424689964417,-16.0844649138377,1.14300080917508e-10,7.00320903110354e-08,14.8879844510753
"FBgn0041205",-2.32443739819565,6.9127240096097,-16.0628180438287,1.16447207021278e-10,7.00320903110354e-08,14.8589197805193
"FBgn0053158",-3.633446032956,4.47765350671493,-16.009931632945,1.2187571585541e-10,7.00320903110354e-08,14.8122658849072
"FBgn0041180",-2.63148810921524,6.02952505762813,-15.9879414482801,1.24211666664069e-10,7.00320903110354e-08,14.8024389066037
"FBgn0027601",-3.53674104971912,5.48630127055286,-15.401878659566,2.07846078299709e-10,1.06847525209655e-07,14.3019215216758
"FBgn0036766",-2.51724470229428,12.6141140384116,-15.3734428902025,2.13197589377429e-10,1.06847525209655e-07,14.2587167678112
"FBgn0035996",-3.22366626476815,3.80378170727074,-15.0957367658665,2.73886556416395e-10,1.2411297601554e-07,14.0064379679092
"FBgn0000395",-3.34938275146457,3.22370246265246,-15.0906181990224,2.75164562721517e-10,1.2411297601554e-07,13.923510749555
"FBgn0004644",-2.86302371012281,3.98555537935333,-14.6045962072617,4.30912557074594e-10,1.80262824038304e-07,13.584261860863
"FBgn0023388",-1.45076058935173,4.47298867615686,-14.566139933832,4.46730420723692e-10,1.80262824038304e-07,13.5582455191143
"FBgn0052579",-2.2636080100776,4.03997261556916,-14.5359075814642,4.59599263150538e-10,1.80262824038304e-07,13.5243227598214
"FBgn0031450",-1.91638099753849,5.68743372463531,-14.2113925099306,6.25472678050584e-10,2.35099542862263e-07,13.2249006777411
"FBgn0001297",-3.26446561025722,7.26466350833002,-14.0968612626506,6.98360697133488e-10,2.51996473953648e-07,13.1142598554359
"FBgn0005660",-5.3767561018147,4.15094953579943,-13.9452123087954,8.09077590101038e-10,2.74292613415752e-07,12.9090638617088
"FBgn0033051",-2.08170951046605,5.50020347257707,-13.9240770904182,8.25933913406442e-10,2.74292613415752e-07,12.9500237263798
"FBgn0039003",-1.99693315485878,3.12314605904328,-13.8930397413452,8.51368271327022e-10,2.74292613415752e-07,12.91122832814
"FBgn0086346",-2.24307766581742,6.72819131369357,-13.7315801199606,9.97827199281874e-10,3.10393074645579e-07,12.7622827095001
"FBgn0016031",-3.4602834450624,5.92822826485331,-13.4800398815189,1.28193260537259e-09,3.84782430261613e-07,12.5146959793672
"FBgn0015754",-1.5859728786799,6.18015438034481,-13.4492086265666,1.32227639265159e-09,3.84782430261613e-07,12.4838202971147
"FBgn0014018",-3.40936769307184,7.36455873695123,-13.263836901756,1.59512921578398e-09,4.49676895487103e-07,12.2982269723133
"FBgn0040475",-2.09956700523779,6.65979434483019,-13.0780033224134,1.92955837179355e-09,5.27471093089382e-07,12.1095530274069
"FBgn0031031",-6.90563342240566,-1.09929424568229,-12.9738541317384,2.14894267645613e-09,5.70165055420906e-07,9.14384018939592
"FBgn0031662",-3.55079219431568,5.90808076554592,-12.9044209457651,2.3098343136908e-09,5.95343295537277e-07,11.9298081218544
